1,0
0.99,0.039799497
0.98,0.056
0.97,0.068234888
0.96,0.078383672
0.95,0.087177979
0.94,0.094994737
0.93,0.102058807
0.92,0.10851728
0.91,0.114472704
0.9,0.12
0.89,0.125155903
0.88,0.129984614
0.87,0.134521374
0.86,0.138794813
0.85,0.142828569
0.84,0.146642422
0.83,0.15025312
0.82,0.153674982
0.81,0.156920362
0.8,0.16
0.79,0.162923295
0.78,0.165698521
0.77,0.168333003
0.76,0.170833252
0.75,0.173205081
0.74,0.175453698
0.73,0.177583783
0.72,0.179599555
0.71,0.181504821
0.7,0.183303028
0.69,0.184997297
0.68,0.186590461
0.67,0.188085087
0.66,0.189483509
0.65,0.19078784
0.64,0.192
0.63,0.193121723
0.62,0.194154578
0.61,0.195099974
0.6,0.195959179
0.59,0.196733322
0.58,0.197423403
0.57,0.198030301
0.56,0.198554778
0.55,0.198997487
0.54,0.199358973
0.53,0.199639675
0.52,0.199839936
0.51,0.199959996
0.5,0.2
0.49,0.199959996
0.48,0.199839936
0.47,0.199639675
0.46,0.199358973
0.45,0.198997487
0.44,0.198554778
0.43,0.198030301
0.42,0.197423403
0.41,0.196733322
0.4,0.195959179
0.39,0.195099974
0.38,0.194154578
0.37,0.193121723
0.36,0.192
0.35,0.19078784
0.34,0.189483509
0.33,0.188085087
0.32,0.186590461
0.31,0.184997297
0.3,0.183303028
0.29,0.181504821
0.28,0.179599555
0.27,0.177583783
0.26,0.175453698
0.25,0.173205081
0.24,0.170833252
0.23,0.168333003
0.22,0.165698521
0.21,0.162923295
0.2,0.16
0.19,0.156920362
0.18,0.153674982
0.17,0.15025312
0.16,0.146642422
0.15,0.142828569
0.14,0.138794813
0.13,0.134521374
0.12,0.129984614
0.11,0.125155903
0.1,0.12
0.09,0.114472704
0.08,0.10851728
0.07,0.102058807
0.06,0.094994737
0.05,0.087177979
0.04,0.078383672
0.03,0.068234888
0.02,0.056
0.01,0.039799497
0,0
0.01,-0.039799497
0.02,-0.056
0.03,-0.068234888
0.04,-0.078383672
0.05,-0.087177979
0.06,-0.094994737
0.07,-0.102058807
0.08,-0.10851728
0.09,-0.114472704
0.1,-0.12
0.11,-0.125155903
0.12,-0.129984614
0.13,-0.134521374
0.14,-0.138794813
0.15,-0.142828569
0.16,-0.146642422
0.17,-0.15025312
0.18,-0.153674982
0.19,-0.156920362
0.2,-0.16
0.21,-0.162923295
0.22,-0.165698521
0.23,-0.168333003
0.24,-0.170833252
0.25,-0.173205081
0.26,-0.175453698
0.27,-0.177583783
0.28,-0.179599555
0.29,-0.181504821
0.3,-0.183303028
0.31,-0.184997297
0.32,-0.186590461
0.33,-0.188085087
0.34,-0.189483509
0.35,-0.19078784
0.36,-0.192
0.37,-0.193121723
0.38,-0.194154578
0.39,-0.195099974
0.4,-0.195959179
0.41,-0.196733322
0.42,-0.197423403
0.43,-0.198030301
0.44,-0.198554778
0.45,-0.198997487
0.46,-0.199358973
0.47,-0.199639675
0.48,-0.199839936
0.49,-0.199959996
0.5,-0.2
0.51,-0.199959996
0.52,-0.199839936
0.53,-0.199639675
0.54,-0.199358973
0.55,-0.198997487
0.56,-0.198554778
0.57,-0.198030301
0.58,-0.197423403
0.59,-0.196733322
0.6,-0.195959179
0.61,-0.195099974
0.62,-0.194154578
0.63,-0.193121723
0.64,-0.192
0.65,-0.19078784
0.66,-0.189483509
0.67,-0.188085087
0.68,-0.186590461
0.69,-0.184997297
0.7,-0.183303028
0.71,-0.181504821
0.72,-0.179599555
0.73,-0.177583783
0.74,-0.175453698
0.75,-0.173205081
0.76,-0.170833252
0.77,-0.168333003
0.78,-0.165698521
0.79,-0.162923295
0.8,-0.16
0.81,-0.156920362
0.82,-0.153674982
0.83,-0.15025312
0.84,-0.146642422
0.85,-0.142828569
0.86,-0.138794813
0.87,-0.134521374
0.88,-0.129984614
0.89,-0.125155903
0.9,-0.12
0.91,-0.114472704
0.92,-0.10851728
0.93,-0.102058807
0.94,-0.094994737
0.95,-0.087177979
0.96,-0.078383672
0.97,-0.068234888
0.98,-0.056
0.99,-0.039799497
1,0
