1,0
0.99,0.059699246
0.98,0.084
0.97,0.102352333
0.96,0.117575508
0.95,0.130766968
0.94,0.142492105
0.93,0.15308821
0.92,0.16277592
0.91,0.171709056
0.9,0.18
0.89,0.187733854
0.88,0.194976922
0.87,0.201782061
0.86,0.208192219
0.85,0.214242853
0.84,0.219963633
0.83,0.22537968
0.82,0.230512473
0.81,0.235380543
0.8,0.24
0.79,0.244384942
0.78,0.248547782
0.77,0.252499505
0.76,0.256249878
0.75,0.259807621
0.74,0.263180546
0.73,0.266375675
0.72,0.269399332
0.71,0.272257231
0.7,0.274954542
0.69,0.277495946
0.68,0.279885691
0.67,0.282127631
0.66,0.284225263
0.65,0.28618176
0.64,0.288
0.63,0.289682585
0.62,0.291231866
0.61,0.292649962
0.6,0.293938769
0.59,0.295099983
0.58,0.296135104
0.57,0.297045451
0.56,0.297832168
0.55,0.298496231
0.54,0.299038459
0.53,0.299459513
0.52,0.299759904
0.51,0.299939994
0.5,0.3
0.49,0.299939994
0.48,0.299759904
0.47,0.299459513
0.46,0.299038459
0.45,0.298496231
0.44,0.297832168
0.43,0.297045451
0.42,0.296135104
0.41,0.295099983
0.4,0.293938769
0.39,0.292649962
0.38,0.291231866
0.37,0.289682585
0.36,0.288
0.35,0.28618176
0.34,0.284225263
0.33,0.282127631
0.32,0.279885691
0.31,0.277495946
0.3,0.274954542
0.29,0.272257231
0.28,0.269399332
0.27,0.266375675
0.26,0.263180546
0.25,0.259807621
0.24,0.256249878
0.23,0.252499505
0.22,0.248547782
0.21,0.244384942
0.2,0.24
0.19,0.235380543
0.18,0.230512473
0.17,0.22537968
0.16,0.219963633
0.15,0.214242853
0.14,0.208192219
0.13,0.201782061
0.12,0.194976922
0.11,0.187733854
0.1,0.18
0.09,0.171709056
0.08,0.16277592
0.07,0.15308821
0.06,0.142492105
0.05,0.130766968
0.04,0.117575508
0.03,0.102352333
0.02,0.084
0.01,0.059699246
0,0
0.01,-0.059699246
0.02,-0.084
0.03,-0.102352333
0.04,-0.117575508
0.05,-0.130766968
0.06,-0.142492105
0.07,-0.15308821
0.08,-0.16277592
0.09,-0.171709056
0.1,-0.18
0.11,-0.187733854
0.12,-0.194976922
0.13,-0.201782061
0.14,-0.208192219
0.15,-0.214242853
0.16,-0.219963633
0.17,-0.22537968
0.18,-0.230512473
0.19,-0.235380543
0.2,-0.24
0.21,-0.244384942
0.22,-0.248547782
0.23,-0.252499505
0.24,-0.256249878
0.25,-0.259807621
0.26,-0.263180546
0.27,-0.266375675
0.28,-0.269399332
0.29,-0.272257231
0.3,-0.274954542
0.31,-0.277495946
0.32,-0.279885691
0.33,-0.282127631
0.34,-0.284225263
0.35,-0.28618176
0.36,-0.288
0.37,-0.289682585
0.38,-0.291231866
0.39,-0.292649962
0.4,-0.293938769
0.41,-0.295099983
0.42,-0.296135104
0.43,-0.297045451
0.44,-0.297832168
0.45,-0.298496231
0.46,-0.299038459
0.47,-0.299459513
0.48,-0.299759904
0.49,-0.299939994
0.5,-0.3
0.51,-0.299939994
0.52,-0.299759904
0.53,-0.299459513
0.54,-0.299038459
0.55,-0.298496231
0.56,-0.297832168
0.57,-0.297045451
0.58,-0.296135104
0.59,-0.295099983
0.6,-0.293938769
0.61,-0.292649962
0.62,-0.291231866
0.63,-0.289682585
0.64,-0.288
0.65,-0.28618176
0.66,-0.284225263
0.67,-0.282127631
0.68,-0.279885691
0.69,-0.277495946
0.7,-0.274954542
0.71,-0.272257231
0.72,-0.269399332
0.73,-0.266375675
0.74,-0.263180546
0.75,-0.259807621
0.76,-0.256249878
0.77,-0.252499505
0.78,-0.248547782
0.79,-0.244384942
0.8,-0.24
0.81,-0.235380543
0.82,-0.230512473
0.83,-0.22537968
0.84,-0.219963633
0.85,-0.214242853
0.86,-0.208192219
0.87,-0.201782061
0.88,-0.194976922
0.89,-0.187733854
0.9,-0.18
0.91,-0.171709056
0.92,-0.16277592
0.93,-0.15308821
0.94,-0.142492105
0.95,-0.130766968
0.96,-0.117575508
0.97,-0.102352333
0.98,-0.084
0.99,-0.059699246
1,0
